"Time (s)","Pressure (hPa)"
5.368851832E1,1.002022400E3
5.372851931E1,1.002016052E3
5.376850045E1,1.001981873E3
5.380851316E1,1.001980896E3
5.384850925E1,1.002008240E3
5.388851342E1,1.002009949E3
5.392852253E1,1.002007507E3
5.396851446E1,1.001971375E3
5.400851347E1,1.001950623E3
5.404850957E1,1.001942566E3
5.408851628E1,1.001961121E3
5.412852618E1,1.002050232E3
5.416851050E1,1.002061707E3
5.420851311E1,1.002055359E3
5.424851321E1,1.002104675E3
5.428850957E1,1.002086853E3
5.432851108E1,1.002034119E3
5.436851436E1,1.002011169E3
5.440851321E1,1.002037292E3
5.444851347E1,1.002122009E3
5.448851321E1,1.002084167E3
5.452851493E1,1.002037048E3
5.456870014E1,1.002009949E3
5.460850035E1,1.002036804E3
5.464851316E1,1.002078796E3
5.468850962E1,1.002117859E3
5.472851493E1,1.002252869E3
5.476852373E1,1.002286316E3
5.480852035E1,1.002219177E3
5.484851295E1,1.002139099E3
5.488851316E1,1.002078064E3
5.492850983E1,1.002034119E3
5.496851368E1,1.002080505E3
5.500865660E1,1.002083191E3
5.504851613E1,1.002072449E3
5.508850925E1,1.002034607E3
5.512850957E1,1.002007019E3
5.516851415E1,1.002004089E3
5.520851342E1,1.002059998E3
5.524851696E1,1.002106140E3
5.528851316E1,1.002168152E3
5.532851342E1,1.002299011E3
5.536851321E1,1.002295349E3
5.540851373E1,1.002165222E3
5.544882582E1,1.002101746E3
5.548851488E1,1.002055847E3
5.552851477E1,1.002045837E3
5.556850957E1,1.002062683E3
5.560851467E1,1.002058289E3
5.564851342E1,1.002066589E3
5.568852050E1,1.002049988E3
5.572854050E1,1.002046082E3
5.576851326E1,1.002050232E3
5.580851347E1,1.002091248E3
5.584851316E1,1.002141785E3
5.588853066E1,1.002215515E3
5.592853930E1,1.002311951E3
5.596851316E1,1.002310974E3
5.600850957E1,1.002258240E3
5.604851108E1,1.002206970E3
5.608850873E1,1.002152039E3
5.612851342E1,1.002123962E3
5.616851321E1,1.002184021E3
5.620851363E1,1.002190369E3
5.624850957E1,1.002170593E3
5.628852514E1,1.002128601E3
5.632852014E1,1.002096375E3
5.636851347E1,1.002083679E3
5.640851316E1,1.002113220E3
5.644850951E1,1.002187927E3
5.648851493E1,1.002213318E3
5.652850175E1,1.002220154E3
5.656851957E1,1.002288757E3
5.660850905E1,1.002267761E3
5.664851295E1,1.002208679E3
5.668850957E1,1.002154968E3
5.672852358E1,1.002153748E3
5.676851628E1,1.002257507E3
5.680851483E1,1.002221619E3
5.684851347E1,1.002197449E3
5.688850962E1,1.002174500E3
5.692851545E1,1.002163757E3
5.696850368E1,1.002240906E3
5.700853936E1,1.002222107E3
5.704851321E1,1.002221863E3
5.708851342E1,1.002263367E3
5.712850983E1,1.002323181E3
5.716851368E1,1.002295593E3
5.720852842E1,1.002308289E3
5.724851576E1,1.002303894E3
5.728851347E1,1.002340515E3
5.732850951E1,1.002266052E3
5.736851514E1,1.002220154E3
5.740850285E1,1.002165466E3
5.744851519E1,1.002135925E3
5.748851352E1,1.002112488E3
5.752851347E1,1.002100769E3
5.756850951E1,1.002112000E3
5.760852509E1,1.002172546E3
5.764852082E1,1.002164734E3
5.768850056E1,1.002193542E3
5.772850951E1,1.002208679E3
5.776851316E1,1.002188660E3
5.780851493E1,1.002217712E3
5.784850113E1,1.002219177E3
5.788851316E1,1.002205750E3
5.792851321E1,1.002181824E3
5.796851342E1,1.002173767E3
5.800851368E1,1.002182312E3
5.804851446E1,1.002273376E3
5.808851649E1,1.002236023E3
5.812851311E1,1.002237488E3
5.816851316E1,1.002219177E3
5.820850983E1,1.002205505E3
5.824851519E1,1.002215515E3
5.828851701E1,1.002214539E3
5.832851561E1,1.002214539E3
5.836851321E1,1.002275085E3
5.840851342E1,1.002286804E3
5.844850925E1,1.002297058E3
5.848851467E1,1.002377380E3
5.852852035E1,1.002477966E3
5.856851342E1,1.002466492E3
5.860851342E1,1.002419617E3
5.864850931E1,1.002361511E3
5.868851467E1,1.002310974E3
5.872876050E1,1.002276062E3
5.876851290E1,1.002319519E3
5.880851347E1,1.002333191E3
5.884850962E1,1.002330505E3
5.888851477E1,1.002319031E3
5.892851472E1,1.002299011E3
5.896851878E1,1.002282410E3
5.900851321E1,1.002249207E3
5.904851347E1,1.002221619E3
5.908850951E1,1.002196228E3
5.912851347E1,1.002281677E3
5.916887384E1,1.002288513E3
5.920851316E1,1.002293884E3
5.924851311E1,1.002260681E3
5.928850988E1,1.002238220E3
5.932851509E1,1.002229187E3
5.936852175E1,1.002255554E3
5.940854431E1,1.002322205E3
5.944851321E1,1.002365417E3
5.948851316E1,1.002405457E3
5.952850951E1,1.002472351E3
5.956851441E1,1.002463318E3
5.960880431E1,1.002415222E3
5.964852196E1,1.002330505E3
5.968851326E1,1.002284851E3
5.972850957E1,1.002243591E3
5.976851399E1,1.002263367E3
5.980851493E1,1.002302429E3
5.984851587E1,1.002288757E3
5.988852852E1,1.002250671E3
5.992851347E1,1.002226257E3
5.996850962E1,1.002215515E3
6.000851498E1,1.002209412E3
6.004851514E1,1.002270203E3
6.008851451E1,1.002384460E3
6.012851530E1,1.002436218E3
6.016850957E1,1.002433289E3
6.020851014E1,1.002448425E3
6.024852295E1,1.002412537E3
6.028853342E1,1.002363464E3
6.032851316E1,1.002314636E3
6.036851321E1,1.002279724E3
6.040850967E1,1.002275330E3
6.044851660E1,1.002331726E3
6.048852774E1,1.002312683E3
6.052851524E1,1.002305359E3
6.056850951E1,1.002289490E3
6.060851352E1,1.002292908E3
6.064851431E1,1.002324890E3
6.068850160E1,1.002387878E3
6.072851545E1,1.002424988E3
6.076851326E1,1.002479187E3
6.080850936E1,1.002440125E3
6.084851368E1,1.002363953E3
6.088852326E1,1.002332458E3
