"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.812044074E1,-3.208775282E0,1.269631672E1,2.854637384E0
4.813710740E1,-5.532206059E0,1.135872936E1,4.642075896E-1
4.815377407E1,-7.408178806E0,1.461536026E1,-3.670589924E0
4.817044074E1,5.718846321E-1,1.669472313E1,-6.439085960E0
4.818710740E1,2.902493954E0,1.358405399E1,-7.633104324E0
4.820377407E1,2.739781857E0,8.303094864E0,-5.867201328E0
4.822044073E1,3.907479286E0,5.797809124E0,-4.134797573E0
4.823710740E1,3.225524902E0,4.424329281E0,-1.648654819E0
4.825377406E1,3.452843189E0,4.271188259E0,-4.929214716E-1
4.827044073E1,3.639483213E0,3.711267948E0,2.155933142E0
4.828710740E1,2.790031195E0,3.340380430E0,2.677568436E0
4.830377406E1,2.340180635E0,3.857230186E0,5.072783828E-1
4.832044073E1,-1.483550072E-1,7.190432072E0,-3.766302824E0
4.833710740E1,3.349951804E-1,1.205504036E1,-1.296909928E0
4.835377406E1,-1.555334777E-1,1.244985580E1,2.330609322E0
4.837044073E1,8.829515576E-1,1.009531879E1,1.234696507E0
4.838710739E1,2.407179594E0,5.510670662E0,-2.220539331E0
4.840377406E1,9.547362328E-1,4.888536453E0,1.952543259E0
4.842044073E1,-3.347558975E0,9.958928108E0,2.519642353E0
4.843710739E1,-7.594819069E0,1.391187096E1,-4.687539577E0
4.845377406E1,-4.646861553E0,2.071705818E1,-1.674975902E-1
4.847044072E1,2.723032236E0,1.256710434E1,-9.523434043E-1
4.848710739E1,2.036292076E0,9.832108498E0,-3.445664644E0
4.850377406E1,-2.134397745E0,1.467278862E1,6.604190469E-1
4.852044072E1,1.268195987E0,1.916890144E1,2.321038008E0
4.853710739E1,-1.636690736E0,1.368694592E1,8.183453679E-1
4.855377405E1,-2.177468538E0,7.764709473E0,1.842473447E-1
4.857044072E1,-1.569691658E0,7.211967468E0,8.422735929E-1
4.858710738E1,-9.786644578E-1,7.401000500E0,2.761317253E0
4.860377405E1,-5.024927482E-2,8.618947029E0,1.720439434E0
4.862044072E1,-5.024927482E-2,8.618947029E0,1.720439434E0
4.863710738E1,-1.093519926E0,1.046142101E1,-2.529213428E0
4.865377405E1,-8.135596663E-2,8.484949112E0,1.639083505E0
4.867044072E1,8.518448472E-1,8.549555779E0,9.499505758E-1
4.868710738E1,2.931207657E0,1.024845982E1,-2.687139750E0
4.870377405E1,2.079362869E0,9.717252731E0,-1.272981644E0
4.872044071E1,-4.713860750E-1,7.556533813E0,2.644068956E0
4.873710738E1,-4.713860750E-1,7.556533813E0,2.644068956E0
4.875377404E1,1.198804140E0,4.264009953E0,-9.329615593E0
4.877044071E1,1.112662554E0,4.857429981E0,-3.244667530E0
4.878710738E1,1.328016520E0,7.556533813E0,-3.022135019E0
4.880377404E1,2.541177750E0,1.356969738E1,-4.333401680E0
4.882044071E1,2.691925526E0,1.553659725E1,-1.301695466E0
4.883710738E1,2.416750938E-1,1.724028778E1,3.517449379E0
4.885377404E1,-4.043870449E0,1.317488194E1,3.964907169E0
4.887044071E1,-4.096512318E0,8.544769287E0,5.120640397E-1
4.888710737E1,-4.314259052E0,7.858029366E0,-2.505285263E0
4.890377404E1,-4.295116425E0,1.358883953E1,-3.335594654E0
4.892044071E1,-4.295116425E0,1.358883953E1,-3.335594654E0
4.893710737E1,3.041277647E0,9.126225471E0,-4.398007870E0
4.895377404E1,3.737588882E0,7.448856831E0,-2.371287346E0
4.897044070E1,4.005585194E0,4.709074974E0,-5.623133183E-1
4.898710737E1,4.309473515E0,4.053441525E0,8.470591903E-1
4.900377404E1,4.309473515E0,4.053441525E0,8.470591903E-1
4.902044070E1,-1.914258115E-2,5.474778175E0,1.751546144E0
4.903710737E1,-3.637090325E-1,1.149272728E1,-2.256431818E0
4.905377403E1,5.623133183E-1,1.319641685E1,-3.974478483E0
4.907044070E1,3.134597540E-1,7.238288403E0,-3.541377485E-1
4.908710736E1,5.718846321E-1,5.254638672E0,7.417750359E-1
4.910377403E1,1.703689694E0,9.643075466E-1,6.771687865E-1
4.912044070E1,-1.038485050E0,3.096312523E0,2.545963287E0
4.913710736E1,4.857429862E-1,7.757531166E0,-2.055434704E0
4.915377403E1,-1.459621787E-1,1.067198944E1,-1.306481123E0
4.917044070E1,-8.925228715E-1,1.637169266E1,2.778067112E0
4.918710736E1,2.500499725E0,1.560359669E1,-8.327022791E-1
4.920377403E1,-1.878365755E0,1.602473259E1,-1.359123230E0
4.922044069E1,-2.244467735E0,1.650329781E1,4.393222332E0
4.923710736E1,-1.172483116E-1,1.835055733E1,2.562713146E0
4.925377403E1,-1.464407444E0,1.071745300E1,3.996013701E-1
4.927044069E1,-1.464407444E0,1.071745300E1,3.996013701E-1
4.928710736E1,5.814558864E-1,9.312865257E0,1.395015597E0
4.930377402E1,-1.387837172E0,1.105962658E1,2.646461725E0
4.932044069E1,-2.761317253E0,1.067677498E1,1.457229018E0
4.933710736E1,-2.761317253E0,1.067677498E1,1.457229018E0
4.935377402E1,3.005385160E0,7.032505512E0,4.618147612E-1
4.937044069E1,3.203989506E0,7.140182972E0,-8.518448472E-1
4.938710735E1,-2.239681959E0,3.065205812E0,-6.546762943E0
4.940377402E1,-3.522234917E0,1.201196909E0,-3.728017569E0
4.942044068E1,-8.255237937E-1,5.982056633E-2,-1.076770201E-1
4.943710735E1,-9.164510965E-1,5.694918036E-1,-3.493520916E-1
4.945377402E1,2.536391914E-1,6.163911343E0,-2.067398787E0
4.947044068E1,1.674975827E-2,1.024845982E1,4.043870270E-1
4.948710735E1,-4.876572609E0,1.943450546E1,-9.332008362E-1
4.950377402E1,-2.845066071E0,2.307398796E1,-1.208375454E0
4.952044068E1,-2.845066071E0,2.307398796E1,-1.208375454E0
4.953710735E1,6.845865726E0,1.166740322E1,-3.811766386E0
4.955377401E1,5.273781300E0,7.245467186E0,-2.469393015E0
4.957044068E1,1.789831281E0,6.118447304E0,1.404586911E0
4.958710734E1,2.392822644E-3,7.159325123E0,7.657032609E-1
4.960377401E1,-1.818545222E0,9.451649666E0,-1.737189293E0
4.962044068E1,4.977070987E-1,1.550788403E1,-1.562513232E0
4.963710734E1,3.048455954E0,1.316770267E1,-1.416550994E0
4.965377401E1,4.307080746E0,5.670989513E0,-7.793423176E0
4.967044068E1,2.823530734E-1,2.258824587E0,-7.647460938E0
4.968710734E1,-6.568298340E0,2.581855536E0,-1.976471543E0
4.970377401E1,-3.878765583E0,7.881958008E0,-1.031306505E0
4.972044067E1,-4.692325115E0,1.218664551E1,1.244267821E0
4.973710734E1,-5.685346603E0,1.408654690E1,9.595218897E-1
4.975377401E1,1.756331801E0,1.493599892E1,3.235096216E0
4.977044067E1,-5.359922647E-1,1.749392700E1,8.518448472E-1
4.978710734E1,-5.359922647E-1,1.749392700E1,8.518448472E-1
4.980377400E1,1.880758643E0,1.410329628E1,-2.275574446E0
4.982044067E1,2.249253243E-1,9.181260109E0,3.596412420E0
4.983710734E1,-1.962114573E-1,8.583054543E0,4.027120590E0
4.985377400E1,-1.962114573E-1,8.583054543E0,4.027120590E0
4.987044067E1,-2.146361828E0,8.894122124E0,8.590233326E-1
4.988710733E1,-2.983849764E0,1.131326580E1,-7.417750359E-2
4.990377400E1,-2.983849764E0,1.131326580E1,-7.417750359E-2
4.992044066E1,1.959721804E0,1.461296749E1,-6.891329288E-1
4.993710733E1,4.761717021E-1,1.267478180E1,-8.207381964E-1
4.995377400E1,-5.096712112E-1,8.298309326E0,-3.048455954E0
4.997044066E1,-5.096712112E-1,8.298309326E0,-3.048455954E0
