"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.995275990E0,-4.342973232E0,-8.374879360E-1,1.899901152E0
3.011942656E0,-4.342973232E0,-8.374879360E-1,1.899901152E0
3.028609322E0,-4.905286312E0,-1.770688742E-1,-1.574477315E0
3.045275988E0,-4.989035130E0,4.785645287E-3,-1.256231904E0
3.061942654E0,-4.285545349E0,4.402793646E-1,-2.029113531E0
3.078609320E0,-4.285545349E0,4.402793646E-1,-2.029113531E0
3.095275986E0,-7.860422611E0,3.483949661E0,3.457628727E0
3.111942652E0,-9.267401695E0,5.484349728E0,5.599205017E0
3.128609318E0,-5.960521221E0,1.294756317E1,1.866401732E-1
3.145275984E0,-5.960521221E0,1.294756317E1,1.866401732E-1
3.161942650E0,-6.745367050E0,1.071266651E1,5.718846321E0
3.178609316E0,-9.934999466E0,9.504291534E0,5.560919762E0
3.195275982E0,-1.469432354E1,5.467599869E0,4.962714195E0
3.211942648E0,-1.626401520E1,3.634697676E0,7.819744587E0
3.228609314E0,-1.407936859E1,5.761917114E0,4.297509670E0
3.245275980E0,-1.298824120E1,5.989234924E0,2.136790514E0
3.261942646E0,-7.611568928E0,6.699903488E0,4.249652863E0
3.278609312E0,-7.611568928E0,6.699903488E0,4.249652863E0
3.295275978E0,1.177268744E0,5.702096462E0,4.496113777E0
3.311942644E0,1.356730461E0,5.187639713E0,3.491128206E0
3.328609310E0,-5.096712112E-1,3.768695593E0,3.213560820E0
3.345275976E0,-5.295316696E0,2.751745939E0,4.127619267E0
3.361942642E0,-4.627718925E0,2.569891453E0,3.476771355E0
3.378609308E0,-1.576870084E0,1.004985452E0,6.843472719E-1
3.395275974E0,1.507478207E-1,8.997012973E-1,-9.762716293E-1
3.411942640E0,9.308080077E-1,9.571290612E-1,-1.942971945E0
3.428609306E0,1.746760488E0,1.904686809E0,-2.756531715E0
3.445275972E0,3.603590965E0,6.101697922E0,-5.271388054E0
3.461942638E0,2.031745720E1,2.778784943E1,-2.168136597E1
3.478609304E0,2.031745720E1,2.778784943E1,-2.168136597E1
3.495275970E0,8.271987915E0,2.945564651E1,3.253520966E1
3.511942636E0,-5.359922647E-1,1.042552853E1,1.856830359E0
3.528609302E0,-5.359922647E-1,1.042552853E1,1.856830359E0
3.545275968E0,3.816552162E0,5.871986866E0,-4.144368649E0
3.561942634E0,6.104090691E0,1.017906761E1,-2.029113531E0
3.578609300E0,5.587240696E0,1.113380337E1,5.998806477E0
3.595275966E0,3.184846878E0,8.738588333E0,2.945564747E0
3.611942632E0,2.184647083E0,8.568697929E0,-3.158525825E-1
3.628609298E0,1.741974831E0,8.860622406E0,-6.819544435E-1
3.645275964E0,1.201196909E0,9.588040352E0,7.896314859E-1
3.661942630E0,8.566305041E-1,9.934999466E0,2.124826431E0
3.678609296E0,1.402194023E0,9.836894035E0,1.146162033E0
3.695275962E0,1.490728498E0,9.710074425E0,9.355936646E-1
3.711942628E0,1.490728498E0,9.710074425E0,9.355936646E-1
3.728609294E0,1.552941918E0,9.619147301E0,9.475577474E-1
3.745275960E0,1.552941918E0,9.619147301E0,9.475577474E-1
3.761942626E0,2.438286304E0,9.090332985E0,6.604190469E-1
3.778609292E0,2.084148407E0,8.963513374E0,8.757730722E-1
3.795275958E0,2.143969059E0,9.444471359E0,9.595218897E-1
3.811942624E0,2.143969059E0,9.444471359E0,9.595218897E-1
3.828609290E0,1.923829436E0,9.662218094E0,6.269195080E-1
3.845275956E0,1.569691658E0,9.408578873E0,6.269195080E-1
3.861942622E0,1.502692580E0,9.815358162E0,3.302095234E-1
3.878609288E0,1.502692580E0,9.815358162E0,3.302095234E-1
3.895275954E0,9.212366939E-1,9.614361763E0,8.135596663E-2
3.911942620E0,6.149554253E-1,9.008976936E0,-1.316052526E-1
3.928609286E0,4.307080805E-1,8.922835350E0,-3.900300860E-1
3.945275952E0,1.148554832E-1,9.322437286E0,-8.853443712E-2
3.961942618E0,4.785645381E-2,9.492327690E0,-2.632104978E-2
3.978609284E0,1.076770201E-1,9.609575272E0,-6.269195080E-1
3.995275950E0,-1.387837082E-1,9.504291534E0,-1.021735311E0
4.011942616E0,-3.661018610E-1,9.375079155E0,-9.403793216E-1
4.028609282E0,-8.709874153E-1,9.142974854E0,4.019941986E-1
4.045275948E0,-7.441678643E-1,9.789037704E0,3.613162339E-1
4.061942614E0,-6.915257573E-1,1.052363396E1,-1.268195987E0
4.078609280E0,-6.269195080E-1,1.066002464E1,-1.579262972E0
4.095275946E0,-2.584248483E-1,9.719645500E0,-5.527420044E-1
4.111942612E0,-2.177468538E-1,9.147761345E0,-2.273181528E-1
4.128609278E0,-6.221338734E-2,9.544969559E0,-2.751746178E-1
4.145275944E0,-3.828516230E-2,1.010728264E1,-1.579262912E-1
4.161942610E0,3.397808075E-1,1.081316566E1,3.445664644E-1
4.178609276E0,-8.398807645E-1,1.035135078E1,-2.871387303E-1
4.195275942E0,-8.398807645E-1,1.035135078E1,-2.871387303E-1
4.211942608E0,-1.306481123E0,9.619147301E0,-2.656033039E-1
4.228609274E0,-7.872386575E-1,9.643074989E0,-4.378865361E-1
4.245275940E0,-5.407779217E-1,9.791430473E0,-5.766702294E-1
4.261942606E0,-3.541377485E-1,1.009053326E1,-5.623133183E-1
4.278609272E0,-5.742774159E-2,1.019103146E1,-6.005984545E-1
4.295275938E0,1.531406492E-1,1.009531879E1,-8.183453679E-1
4.311942604E0,1.531406492E-1,1.009531879E1,-8.183453679E-1
4.328609270E0,5.024927482E-2,9.410971642E0,-7.872386575E-1
4.345275936E0,3.134597540E-1,9.451649666E0,-6.053841114E-1
4.361942602E0,6.987041831E-1,9.056833267E0,1.794617027E-1
4.378609268E0,4.259224236E-1,8.403593063E0,-4.043870270E-1
4.395275934E0,4.043870270E-1,8.573483467E0,-1.385444283E0
4.411942600E0,3.637090325E-1,8.944371223E0,-1.452443361E0
4.428609266E0,7.178468257E-2,9.736394882E0,-6.723831892E-1
4.445275932E0,-1.244267747E-1,9.958928108E0,-4.929214716E-1
4.461942598E0,-1.244267747E-1,9.958928108E0,-4.929214716E-1
4.478609264E0,-4.019941986E-1,9.327222824E0,-8.566305041E-1
4.495275930E0,-1.866401732E-1,9.961320877E0,-6.987041831E-1
4.511942596E0,-5.982056633E-2,1.082512951E1,-5.072783828E-1
4.528609262E0,-5.982056633E-2,1.082512951E1,-5.072783828E-1
4.545275928E0,-5.264209956E-2,1.039442158E1,2.440679073E-1
4.561942594E0,1.531406492E-1,1.034177971E1,1.086341500E0
