"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.190754565E0,-9.221938133E0,-3.763910055E0,2.225325108E0
3.207421231E0,-8.183453560E0,-1.818545222E0,2.079362869E0
3.224087897E0,-8.157132149E0,-6.652047038E-1,6.532405615E-1
3.240754563E0,-1.026520920E1,-8.542376757E-1,1.435693622E0
3.257421229E0,-1.026520920E1,-8.542376757E-1,1.435693622E0
3.274087895E0,-1.333520031E1,-2.352144718E0,2.983849764E0
3.290754561E0,-1.352662659E1,-3.445664644E-1,1.670190215E0
3.307421227E0,-1.197846985E1,3.445664644E-1,1.390229940E0
3.324087893E0,-1.197846985E1,3.445664644E-1,1.390229940E0
3.340754559E0,-1.133480072E1,-3.409772158E0,3.062813044E0
3.357421225E0,-1.074855900E1,-4.539184570E0,3.902693748E0
3.374087891E0,-1.023649502E1,-4.584648132E0,3.907479286E0
3.390754557E0,-1.023649502E1,-4.584648132E0,3.907479286E0
3.407421223E0,-1.009053326E1,-4.424329281E0,6.343372822E0
3.424087889E0,-1.114337540E1,-3.029313564E0,6.202196121E0
3.440754555E0,-1.154776192E1,-1.847259045E0,5.221138954E0
3.457421221E0,-1.191386414E1,-1.397408366E0,6.855436802E0
3.474087887E0,-1.189711380E1,-9.834501147E-1,6.690331936E0
3.490754553E0,-1.198564816E1,-9.092726111E-1,6.886543751E0
3.507421219E0,-1.083230782E1,1.986042738E0,5.855237007E0
3.524087885E0,-1.002114105E1,2.067398787E0,5.146961689E0
3.540754551E0,-8.886942863E0,3.780659735E-1,4.759324074E0
3.557421217E0,-8.221738815E0,2.141576290E0,4.558327198E0
3.574087883E0,-7.338787079E0,7.003791809E0,3.175275564E0
3.590754549E0,-7.317251682E0,7.166503906E0,2.811566591E0
3.607421215E0,-7.719245911E0,5.491528034E0,3.084348440E0
3.624087881E0,-9.095118523E0,2.533999205E0,3.550948858E0
3.640754547E0,-9.095118523E0,2.533999205E0,3.550948858E0
3.657421213E0,-1.071027374E1,-2.000399828E0,2.541177750E0
3.674087879E0,-1.243549919E1,-2.060220242E0,2.952743053E0
3.690754545E0,-1.267478180E1,-5.000999570E-1,6.029912829E-1
