"Time (s)","Pressure (hPa)"
2.829104084E1,1.000070496E3
2.833103907E1,1.000168152E3
2.837103881E1,1.000154480E3
2.841103907E1,1.000114929E3
2.845103068E1,1.000204041E3
2.849105334E1,1.000145447E3
2.853106521E1,1.000080750E3
2.857106605E1,1.000049744E3
2.861103876E1,1.000070496E3
2.865103985E1,1.000054871E3
2.869105532E1,1.000045593E3
2.873104813E1,1.000036316E3
2.877103938E1,1.000024109E3
2.881103938E1,1.000023376E3
2.885103907E1,1.000031433E3
2.889103277E1,1.000059998E3
2.893104376E1,1.000104431E3
2.897103537E1,1.000102966E3
2.901103912E1,1.000073425E3
2.905103881E1,1.000059998E3
2.909103902E1,1.000050720E3
2.913104980E1,1.000056824E3
2.917106600E1,1.000211853E3
2.921103902E1,1.000269714E3
2.925103876E1,1.000327576E3
2.929104006E1,1.000289978E3
2.933104271E1,1.000200134E3
2.937104485E1,1.000144714E3
2.941106516E1,1.000131287E3
2.945103876E1,1.000078796E3
2.949103922E1,1.000107849E3
2.953103928E1,1.000127869E3
2.957105178E1,1.000093689E3
2.961104042E1,1.000057312E3
2.965103876E1,1.000025574E3
2.969104037E1,1.000000916E3
2.973103886E1,9.999906616E2
2.977149917E1,9.999904175E2
2.981104058E1,1.000030212E3
2.985106417E1,1.000138367E3
2.989102667E1,1.000156189E3
2.993103881E1,1.000165955E3
2.997103928E1,1.000146912E3
3.001104271E1,1.000131042E3
3.005104537E1,1.000053406E3
3.009104105E1,1.000071960E3
3.013103907E1,1.000118591E3
3.017103876E1,1.000124695E3
3.021183417E1,1.000092712E3
3.025106490E1,1.000065613E3
3.029106391E1,1.000045349E3
3.033103876E1,1.000031189E3
3.037103876E1,1.000034851E3
3.041104026E1,1.000094421E3
3.045104240E1,1.000172546E3
3.049104516E1,1.000151550E3
3.053103881E1,1.000158386E3
3.057103876E1,1.000172302E3
3.061103902E1,1.000119568E3
3.065164011E1,1.000085632E3
3.069104698E1,1.000152527E3
3.073103907E1,1.000185974E3
3.077103912E1,1.000179138E3
3.081104146E1,1.000146179E3
3.085104516E1,1.000110535E3
3.089105495E1,1.000087097E3
3.093135084E1,1.000075378E3
3.097103537E1,1.000078064E3
3.101104006E1,1.000158142E3
3.105103985E1,1.000184265E3
3.109104605E1,1.000223572E3
3.113106865E1,1.000245056E3
3.117103928E1,1.000215515E3
3.121103902E1,1.000184509E3
3.125104026E1,1.000181335E3
3.129103881E1,1.000205750E3
3.133104323E1,1.000211609E3
3.137108417E1,1.000188904E3
3.141103907E1,1.000164490E3
3.145103870E1,1.000140076E3
3.149103959E1,1.000115173E3
3.153109683E1,1.000112000E3
3.157106579E1,1.000117615E3
3.161103933E1,1.000139099E3
3.165104032E1,1.000226746E3
3.169103912E1,1.000227722E3
3.173104454E1,1.000210632E3
3.177105183E1,1.000228699E3
3.181107355E1,1.000214050E3
3.185103938E1,1.000185242E3
3.189103902E1,1.000211609E3
3.193104240E1,1.000260925E3
3.197132532E1,1.000238464E3
3.201106881E1,1.000210876E3
3.205104068E1,1.000186462E3
3.209103902E1,1.000166687E3
3.213103876E1,1.000233093E3
3.217208808E1,1.000288025E3
3.221104985E1,1.000271667E3
3.225107026E1,1.000265564E3
3.229103907E1,1.000271912E3
3.233103902E1,1.000323669E3
3.237103922E1,1.000374939E3
3.241104855E1,1.000309753E3
3.245106412E1,1.000294861E3
3.249103902E1,1.000253845E3
3.253103896E1,1.000218201E3
3.257104032E1,1.000214783E3
3.261184891E1,1.000177917E3
3.265104881E1,1.000169861E3
3.269104079E1,1.000176697E3
3.273104027E1,1.000181824E3
3.277103876E1,1.000196716E3
3.281103954E1,1.000164978E3
3.285105672E1,1.000171326E3
3.289104115E1,1.000164246E3
3.293199584E1,1.000173767E3
3.297103912E1,1.000174744E3
3.301104032E1,1.000260681E3
3.305132000E1,1.000297058E3
3.309104146E1,1.000295349E3
3.313103907E1,1.000291931E3
3.317103902E1,1.000322693E3
3.321103928E1,1.000343445E3
3.325103959E1,1.000303406E3
3.329111303E1,1.000286560E3
3.333104474E1,1.000301941E3
3.337104178E1,1.000248230E3
3.341103876E1,1.000225037E3
3.345103902E1,1.000238953E3
3.349120605E1,1.000244568E3
3.353105219E1,1.000338074E3
3.357108902E1,1.000318054E3
3.361103907E1,1.000320984E3
3.365103902E1,1.000321960E3
3.369103995E1,1.000268250E3
3.373104823E1,1.000255066E3
3.377104100E1,1.000229431E3
3.381106855E1,1.000210388E3
3.385103902E1,1.000201111E3
3.389103980E1,1.000315613E3
3.393150808E1,1.000422058E3
3.397104553E1,1.000463074E3
3.401104516E1,1.000444031E3
3.405103907E1,1.000379333E3
3.409103902E1,1.000274353E3
3.413103896E1,1.000266785E3
3.417105136E1,1.000223083E3
3.421105350E1,1.000227478E3
3.425103902E1,1.000257751E3
3.429102626E1,1.000288513E3
3.433103990E1,1.000266052E3
3.437112344E1,1.000223572E3
3.441105042E1,1.000184021E3
3.445106626E1,1.000162048E3
3.449103907E1,1.000143250E3
3.453103928E1,1.000143250E3
3.457104136E1,1.000145935E3
3.461104417E1,1.000215027E3
3.465107063E1,1.000350525E3
3.469104016E1,1.000342468E3
3.473103907E1,1.000351257E3
3.477104037E1,1.000344421E3
3.481104787E1,1.000336121E3
3.485104547E1,1.000303894E3
3.489104876E1,1.000289490E3
3.493103922E1,1.000284119E3
3.497103907E1,1.000306335E3
3.501104818E1,1.000302673E3
3.505105402E1,1.000297302E3
3.509104094E1,1.000270691E3
3.513103907E1,1.000261658E3
3.517104073E1,1.000243835E3
3.521103954E1,1.000232117E3
3.525105047E1,1.000245056E3
3.529104719E1,1.000314636E3
3.533103902E1,1.000352966E3
3.537103870E1,1.000390564E3
3.541104001E1,1.000416443E3
3.545191402E1,1.000411316E3
3.549104329E1,1.000403015E3
3.553106521E1,1.000352234E3
3.557103902E1,1.000332458E3
3.561103902E1,1.000355896E3
3.565103928E1,1.000388123E3
3.569105334E1,1.000369324E3
3.573103521E1,1.000330750E3
3.577103907E1,1.000299744E3
3.581103881E1,1.000278992E3
3.585103881E1,1.000260925E3
3.589127902E1,1.000278503E3
3.593104761E1,1.000315857E3
3.597103933E1,1.000432556E3
3.601103902E1,1.000419128E3
3.605103876E1,1.000418396E3
3.609103902E1,1.000446472E3
3.613105256E1,1.000443054E3
3.617104063E1,1.000382263E3
3.621103902E1,1.000368835E3
3.625102594E1,1.000412781E3
3.629104032E1,1.000444519E3
3.633184834E1,1.000414978E3
3.637105198E1,1.000370300E3
3.641103933E1,1.000332947E3
3.645103902E1,1.000304138E3
3.649104652E1,1.000299011E3
3.653102823E1,1.000322693E3
3.657105657E1,1.000406921E3
3.661104047E1,1.000412537E3
3.665103902E1,1.000465271E3
3.669103907E1,1.000496521E3
3.673103959E1,1.000448669E3
3.677116016E1,1.000405945E3
3.681106709E1,1.000405701E3
3.685103902E1,1.000450134E3
3.689104026E1,1.000458435E3
3.693103870E1,1.000423767E3
3.697104735E1,1.000394958E3
3.701105178E1,1.000370544E3
