time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:03.529293179,-0.9385847003250001,4.7048876285,8.304889321000001,0.425849102425,-1.1623993217500002,-1.353523612
0 days 00:00:03.549293179,-0.7469594677333333,4.886143843166667,8.436295032166667,0.353003487,-1.3432152869999998,-1.2084432845000002
0 days 00:00:03.569293179,-0.6089733690000001,4.892723917750001,8.703294039,0.22563818472500002,-1.404454529,-1.1559089122500001
0 days 00:00:03.589293179,-0.48095735907500003,4.75274395975,9.147761106499999,0.152487121525,-1.3629157247500001,-1.11528640975
0 days 00:00:03.609293179,-0.3577269763,4.7246284485,9.3080801965,0.18460842225,-1.2956696751666668,-1.054098129
0 days 00:00:03.629293179,-0.326022081075,4.91007220775,8.976674556750002,0.28977897765,-1.28762662425,-1.027627319
0 days 00:00:03.649293179,-0.17986050651666666,5.274179776666666,8.466205279,0.33986988665,-1.325194776,-1.0340413450000001
0 days 00:00:03.669293179,0.04725824715,5.6428740025,7.991429805499999,0.32902704182500003,-1.427361876,-1.08443769825
0 days 00:00:03.689293179,0.28354948012500003,5.7481582165,7.66181814675,0.28809911015,-1.5420517925000001,-1.1702642440000002
0 days 00:00:03.709293179,0.56590256095,5.5334022045,7.570890665,0.14724386515500001,-1.5915318330000001,-1.3006838558333333
0 days 00:00:03.729293179,1.0420742334500002,5.38863647,7.81555688425,-0.0428368919525,-1.469358891,-1.38864839075
0 days 00:00:03.749293179,1.6259230178333333,5.5633125308333335,7.4584282239999995,-0.11614066360000001,-1.2992330189999999,-1.5187625285
0 days 00:00:03.769293179,1.70249331,5.46520686175,7.17607498175,-0.1587484851,-1.3691770132499999,-1.76891168975
0 days 00:00:03.789293179,1.134796127425,5.108676314249999,7.47936522975,-0.1711184978,-1.398803949,-1.823278666
0 days 00:00:03.809293179,0.46660043295,4.7712883945,8.1332039835,-0.31059929231666666,-1.5320743520000002,-1.9074761871666668
0 days 00:00:03.829293179,0.08733802939249999,4.439284205,8.77268576625,-0.3887390867,-1.4354558885,-1.84053555175
